image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-2473.jpg,2.53E-08,9.51E-10,2.17E-10,1,5.88E-08,4.99E-10,4.28E-10,7.34E-10,6.16E-09,3.11E-09,3.94E-09,4.87E-11,6.08E-10,2.50E-09,5.77E-10,2.03E-09,1.31E-08,1.31E-08,1.07E-10,5.06E-08,1.61E-08,1.66E-09,1.29E-08,2.91E-09,8.69E-09,2.17E-10,4.98E-08,8.39E-10,3.46E-09,1.36E-07
Img-2474.jpg,4.45E-08,1.70E-07,1.34E-07,1.80E-07,1.45E-07,3.15E-05,7.23E-08,0.001317505,2.55E-05,0.998613358,2.66E-06,7.79E-09,2.09E-06,2.55E-07,1.63E-07,1.14E-06,1.01E-08,3.33E-07,4.18E-08,3.44E-07,2.65E-08,2.97E-08,1.67E-09,4.90E-09,3.43E-06,3.57E-08,2.87E-08,5.36E-09,4.61E-07,6.96E-07
Img-2475.jpg,1,5.77E-09,5.64E-11,1.35E-08,1.56E-09,1.59E-09,1.47E-10,9.63E-10,1.90E-08,2.14E-09,4.77E-11,2.06E-09,5.17E-09,2.95E-09,3.82E-10,4.47E-09,1.29E-08,7.06E-10,3.53E-09,2.51E-10,4.58E-10,7.45E-10,3.92E-09,5.66E-10,1.03E-09,2.53E-08,7.37E-09,3.41E-11,6.76E-08,5.99E-10
Img-2476.jpg,1.61E-05,7.82E-05,1.53E-05,1.83E-06,0.000235742,4.02E-07,1.40E-06,3.93E-06,3.19E-06,0.000134212,4.37E-06,2.05E-06,0.999109685,1.76E-05,6.40E-07,0.000179519,1.96E-07,4.52E-06,6.89E-05,4.70E-06,8.15E-07,2.37E-07,8.10E-05,5.47E-07,4.42E-06,1.27E-06,9.30E-07,2.03E-05,1.14E-06,6.79E-06
Img-2477.jpg,4.46E-07,2.96E-09,1.76E-08,2.27E-07,1.14E-08,0.007941703,3.73E-08,0.991075516,0.000428768,0.000483687,4.17E-08,2.08E-08,2.11E-05,1.63E-07,3.81E-08,4.35E-07,6.67E-08,4.58E-08,4.46E-07,2.71E-05,2.01E-08,2.06E-08,1.24E-07,6.90E-08,9.23E-07,1.48E-07,1.77E-07,6.79E-10,2.48E-08,1.85E-05
Img-2478.jpg,1.33E-07,1.29E-07,3.61E-07,2.49E-06,3.78E-06,5.84E-08,5.76E-07,4.28E-09,1.19E-07,4.14E-08,6.36E-07,3.13E-06,5.27E-05,4.55E-08,2.48E-08,2.03E-06,1.26E-07,7.39E-08,8.32E-07,9.05E-08,7.82E-08,9.04E-07,0.999928474,5.86E-07,5.39E-08,1.65E-08,5.79E-07,1.70E-06,9.85E-09,6.93E-08
Img-2479.jpg,3.63E-06,0.000163039,0.038908839,7.76E-06,4.67E-06,2.04E-05,0.000211721,1.17E-07,2.31E-06,1.88E-05,0.000257859,0.000975179,2.91E-06,0.016133925,0.000119077,0.002472772,3.65E-06,0.050677944,2.35E-05,2.18E-06,0.000131268,2.53E-05,0.000533274,0.003989814,1.73E-05,7.43E-05,3.39E-05,0.884969652,0.000200625,1.41E-05
Img-2480.jpg,4.18E-10,3.04E-09,6.44E-09,1.90E-08,9.69E-09,2.19E-08,0.999990463,5.11E-08,2.87E-09,2.13E-08,3.97E-07,4.76E-08,1.49E-08,8.35E-10,2.75E-07,1.36E-09,2.02E-10,7.43E-10,1.66E-07,2.96E-07,6.93E-09,4.43E-10,4.53E-09,1.05E-11,1.66E-09,8.85E-06,1.23E-08,9.83E-09,1.04E-08,6.26E-09
Img-2481.jpg,9.74E-12,2.37E-10,1.59E-11,4.17E-10,2.10E-10,9.51E-11,1.12E-09,8.41E-09,8.65E-08,1.03E-08,4.53E-09,9.64E-09,4.14E-11,0.999998093,2.48E-09,3.58E-11,4.53E-11,2.38E-10,3.00E-10,8.26E-11,1.44E-12,1.24E-09,4.03E-11,1.36E-06,5.69E-11,5.09E-10,4.34E-11,1.44E-06,6.61E-10,1.58E-10
Img-2482.jpg,1.05E-12,3.61E-10,1.48E-10,9.69E-12,6.95E-11,1.84E-10,0.999998093,3.82E-09,3.67E-10,3.00E-10,6.45E-10,6.19E-07,8.12E-10,8.28E-11,3.82E-09,3.76E-11,2.16E-11,1.73E-11,3.43E-08,1.75E-10,7.75E-11,4.82E-10,7.58E-11,1.49E-12,5.44E-12,8.45E-07,9.64E-11,9.08E-11,1.29E-11,3.04E-10
Img-2483.jpg,0.999959946,5.08E-07,1.20E-08,2.09E-06,2.17E-05,1.17E-07,1.38E-08,7.08E-07,1.32E-06,9.90E-07,1.96E-07,2.27E-07,5.80E-07,7.00E-07,7.23E-08,1.76E-06,2.35E-07,1.50E-08,4.07E-06,4.05E-07,8.94E-08,1.25E-07,2.46E-06,2.39E-08,8.10E-07,1.41E-07,2.15E-08,5.50E-08,2.08E-07,1.43E-07
Img-2484.jpg,2.52E-08,1.87E-06,1.20E-09,1.97E-08,7.26E-10,0.999996185,5.35E-09,3.88E-07,5.85E-08,6.34E-07,5.65E-10,2.33E-09,3.61E-09,1.62E-08,2.57E-09,1.19E-09,2.92E-08,7.99E-09,9.92E-11,2.21E-08,1.51E-09,2.54E-07,3.44E-08,2.87E-10,9.94E-07,1.24E-08,7.62E-08,2.59E-09,5.69E-08,8.41E-10
Img-2485.jpg,6.51E-09,3.49E-10,4.51E-10,2.52E-09,5.34E-09,1.02E-09,1.31E-09,9.35E-10,3.60E-07,2.19E-06,9.89E-10,5.37E-10,0.999996185,2.44E-08,2.70E-10,3.18E-07,1.43E-10,2.61E-10,3.97E-08,1.07E-09,3.74E-11,6.00E-10,1.78E-08,3.86E-10,4.24E-09,1.30E-09,4.15E-11,8.62E-10,4.34E-10,1.59E-09
Img-2486.jpg,5.14E-08,7.58E-09,6.88E-08,1.05E-09,2.58E-09,2.15E-07,4.50E-08,1.93E-08,9.26E-08,1.50E-08,2.04E-07,2.46E-06,8.88E-09,1.12E-07,8.17E-08,1.56E-08,1.08E-10,1.08E-07,2.60E-07,1.38E-08,9.85E-10,5.16E-09,3.98E-05,9.16E-07,1.04E-09,4.52E-09,1.34E-10,0.999956131,1.24E-08,1.56E-09
Img-2487.jpg,4.85E-06,6.61E-08,4.03E-06,0.000132491,3.79E-07,2.11E-06,5.00E-06,7.89E-06,9.42E-07,2.08E-07,1.07E-05,1.47E-07,5.32E-09,2.14E-07,4.57E-07,1.47E-06,1.44E-06,3.40E-07,1.28E-07,0.000114186,0.999198258,2.45E-06,9.31E-07,4.99E-08,5.24E-05,4.94E-05,1.20E-06,1.21E-08,1.91E-05,0.000389082
Img-2488.jpg,5.06E-05,7.56E-07,1.06E-05,3.66E-07,0.000896089,1.48E-07,1.07E-06,2.20E-06,1.56E-06,3.75E-06,0.000181893,6.05E-05,0.996706665,3.34E-05,7.62E-08,0.001158049,1.87E-07,1.13E-06,1.65E-05,2.31E-06,1.21E-06,7.92E-08,0.000821529,1.66E-06,2.13E-06,5.88E-07,7.08E-07,4.22E-05,2.37E-07,1.45E-06
Img-2489.jpg,6.30E-09,4.30E-09,3.12E-07,1.51E-07,1.23E-08,9.24E-07,7.00E-08,2.49E-06,7.09E-08,1.31E-07,4.39E-05,7.20E-09,1.02E-08,7.06E-09,3.21E-08,1.45E-07,2.31E-07,9.68E-07,4.33E-10,5.24E-06,0.999894142,2.88E-06,3.81E-08,1.34E-08,8.11E-06,8.04E-08,1.04E-06,1.20E-09,3.84E-05,9.77E-07
Img-2490.jpg,2.51E-09,2.53E-07,1.97E-08,3.00E-06,5.06E-08,1.23E-06,7.04E-08,1.06E-06,4.91E-09,1.24E-07,2.59E-09,7.15E-08,3.57E-06,3.88E-07,1.03E-08,1.84E-08,3.25E-08,9.74E-08,5.41E-08,0.999861717,1.05E-07,2.11E-07,4.47E-07,9.84E-08,0.00012629,9.75E-08,2.31E-07,6.67E-08,4.23E-08,1.36E-07
Img-2491.jpg,3.14E-08,1.24E-09,6.29E-10,1.05E-10,3.88E-06,1.19E-09,3.07E-10,8.63E-10,1.26E-08,3.49E-09,2.25E-10,4.11E-10,7.76E-09,5.21E-10,3.67E-10,1.04E-07,1.13E-09,1.13E-10,0.999996185,1.16E-10,2.66E-11,2.36E-10,1.89E-08,8.07E-11,8.24E-11,3.45E-10,5.51E-11,2.14E-10,8.68E-11,8.54E-11
Img-2492.jpg,7.01E-06,1.35E-05,0.986113608,7.86E-07,3.22E-05,1.32E-06,6.14E-07,3.92E-06,2.43E-07,1.49E-06,4.83E-05,9.69E-07,1.98E-06,1.05E-06,1.04E-05,1.48E-05,2.53E-06,0.01357341,5.80E-06,8.33E-07,3.72E-06,8.57E-05,4.36E-08,1.08E-06,7.83E-06,7.22E-07,1.88E-05,8.67E-07,4.65E-05,2.11E-07
Img-2493.jpg,1.88E-06,4.83E-07,7.60E-06,4.15E-06,2.60E-05,3.41E-07,6.10E-06,4.78E-06,1.47E-06,1.07E-07,6.11E-07,2.40E-06,9.50E-08,7.21E-07,6.22E-06,1.42E-06,0.002283555,2.28E-06,1.72E-07,6.36E-06,1.82E-06,9.68E-06,2.20E-07,1.01E-07,3.59E-07,1.29E-05,0.997501612,2.58E-07,0.000116137,2.57E-08
Img-2494.jpg,4.61E-09,2.59E-09,0.000366751,4.47E-09,1.84E-08,8.21E-09,2.13E-08,5.77E-09,3.36E-09,1.07E-08,8.10E-07,1.06E-07,1.79E-09,2.24E-08,2.40E-07,1.46E-08,1.08E-07,0.999479413,8.66E-10,3.82E-09,6.52E-08,1.83E-06,7.01E-10,1.45E-07,9.43E-09,3.05E-08,7.50E-07,1.51E-08,0.00014938,2.03E-09
Img-2495.jpg,6.17E-12,7.64E-12,3.77E-12,3.42E-12,8.34E-13,3.67E-12,3.92E-12,4.80E-13,6.99E-12,1.47E-11,4.03E-12,2.22E-13,9.09E-14,1.78E-12,3.39E-11,1.28E-12,8.97E-11,6.39E-10,7.88E-14,3.04E-12,4.15E-09,1.66E-09,5.80E-14,4.46E-13,7.38E-11,2.13E-11,5.26E-12,3.38E-13,1,3.83E-12
Img-2496.jpg,2.00E-05,6.17E-06,8.89E-07,2.40E-05,9.58E-07,2.16E-07,2.36E-07,2.13E-07,1.31E-06,2.93E-08,1.98E-07,2.20E-07,2.50E-06,2.48E-07,7.09E-07,3.04E-06,0.001979138,0.003074447,5.56E-07,2.08E-06,0.000121133,6.19E-05,4.15E-07,1.90E-06,3.79E-05,3.05E-07,0.000155993,1.87E-06,0.994501054,2.50E-07
Img-2497.jpg,1.11E-07,3.65E-08,8.30E-09,8.68E-08,2.19E-09,2.96E-08,1.30E-08,5.95E-08,1.83E-08,3.26E-09,4.54E-09,3.44E-09,2.17E-10,1.37E-08,8.92E-08,1.10E-08,9.45E-06,6.17E-06,9.25E-10,8.90E-08,1.92E-06,7.69E-06,1.94E-10,1.13E-09,5.52E-07,1.87E-07,7.30E-06,7.32E-10,0.999965668,2.50E-08
Img-2498.jpg,4.08E-11,1.01E-10,2.85E-12,4.87E-11,3.62E-12,1.12E-11,1.71E-10,2.53E-10,2.12E-09,2.40E-08,5.33E-10,7.22E-10,2.68E-11,1,2.18E-09,1.04E-10,1.20E-11,3.83E-12,5.31E-11,1.20E-11,1.25E-12,1.09E-10,4.21E-11,1.09E-09,2.68E-11,3.25E-09,1.15E-12,2.28E-08,1.75E-11,5.69E-10
Img-2499.jpg,1.33E-05,3.30E-07,4.43E-06,1.34E-06,4.01E-05,1.19E-05,6.95E-06,3.05E-05,2.05E-05,4.53E-05,4.44E-06,5.73E-05,0.001054786,1.10E-06,1.46E-07,0.000138871,6.18E-07,1.24E-06,3.36E-06,3.07E-06,4.04E-06,1.68E-06,0.998540044,1.59E-06,9.14E-07,2.02E-07,8.14E-06,2.75E-07,2.17E-07,3.16E-06
Img-2500.jpg,0.999995232,3.89E-07,6.32E-08,1.84E-07,3.76E-07,9.60E-08,3.30E-09,7.92E-08,3.22E-07,8.05E-08,8.50E-09,1.06E-07,4.49E-07,8.45E-07,2.62E-08,2.81E-07,9.86E-08,4.07E-08,1.06E-07,2.61E-09,4.87E-08,1.26E-07,2.30E-08,6.97E-09,9.62E-08,1.94E-07,4.40E-07,1.17E-08,3.52E-08,8.09E-09
Img-2501.jpg,1.24E-08,2.39E-08,1.07E-07,1.12E-07,1.69E-09,0.004063159,3.26E-07,0.006906264,3.99E-06,0.989021003,2.93E-07,1.49E-07,7.09E-08,2.77E-08,6.28E-08,6.96E-09,3.42E-08,3.54E-08,3.32E-08,4.74E-07,1.10E-07,1.03E-07,3.98E-08,2.96E-09,1.13E-06,4.42E-07,7.87E-08,1.64E-09,1.44E-08,1.60E-06
Img-2502.jpg,1.89E-07,3.14E-08,2.68E-09,1.98E-08,2.47E-08,5.93E-08,1.66E-08,3.48E-09,8.27E-08,1.38E-06,1.87E-08,1.07E-06,5.79E-07,9.45E-08,2.40E-08,2.05E-07,4.36E-09,8.01E-10,9.81E-08,3.13E-08,2.33E-09,6.06E-09,0.999994278,5.52E-07,5.26E-09,8.35E-10,4.38E-09,1.67E-06,3.23E-09,1.19E-08
Img-2503.jpg,2.92E-12,9.40E-12,9.72E-10,1.56E-13,2.27E-11,6.90E-13,5.86E-10,4.81E-11,5.92E-11,3.46E-11,5.03E-11,1,2.70E-11,1.70E-10,5.29E-10,7.28E-11,8.56E-12,7.20E-12,2.78E-11,6.56E-13,4.35E-12,2.56E-11,1.65E-09,1.27E-11,5.28E-13,4.82E-12,4.24E-12,1.87E-09,1.80E-12,7.20E-12
Img-2504.jpg,5.51E-08,3.81E-09,2.13E-06,2.36E-07,5.21E-07,1.94E-08,7.89E-06,5.29E-06,5.07E-06,1.67E-06,0.999926567,9.68E-07,2.31E-05,8.92E-07,6.36E-07,1.33E-06,3.75E-08,7.34E-07,8.51E-07,3.47E-08,8.72E-06,2.64E-08,1.07E-06,1.99E-06,9.93E-08,3.29E-07,7.76E-08,2.36E-07,3.11E-08,9.46E-06
Img-2505.jpg,7.26E-07,6.38E-07,1.86E-07,7.45E-09,1.18E-06,2.10E-08,8.95E-09,7.91E-09,7.03E-09,2.00E-07,4.69E-09,3.79E-08,0.999990463,1.43E-07,4.07E-09,2.37E-06,3.26E-08,3.03E-08,9.65E-07,8.10E-09,4.81E-09,2.66E-08,2.61E-06,2.21E-07,2.06E-08,6.79E-09,2.38E-07,1.68E-07,1.70E-08,2.13E-08
Img-2506.jpg,1,5.86E-09,5.33E-09,3.99E-08,2.69E-08,2.14E-07,1.08E-10,4.65E-10,1.72E-09,8.19E-10,1.97E-10,7.26E-10,6.95E-09,4.27E-09,1.41E-09,3.15E-07,1.22E-08,4.02E-09,1.71E-08,1.64E-10,5.61E-09,3.71E-09,2.81E-09,3.19E-10,1.13E-08,1.80E-09,1.64E-08,1.71E-09,2.87E-09,8.79E-10
Img-2507.jpg,8.00E-09,3.84E-08,8.52E-09,3.13E-06,3.94E-08,0.000109678,7.80E-08,0.000159031,1.38E-06,7.07E-06,3.27E-06,1.49E-07,3.46E-08,1.26E-06,4.16E-07,4.74E-08,5.33E-08,2.12E-08,1.32E-07,0.99289757,6.98E-08,3.70E-07,4.72E-07,8.84E-09,0.006813316,6.19E-07,1.78E-08,1.20E-06,3.09E-07,5.83E-08
Img-2508.jpg,7.40E-08,3.04E-10,3.57E-10,4.01E-09,1.88E-08,2.00E-09,5.42E-09,1.81E-09,9.37E-09,3.10E-09,1.31E-08,4.18E-07,1.33E-07,3.93E-09,7.52E-10,5.07E-09,1.99E-10,1.50E-09,5.31E-07,2.48E-08,9.54E-10,9.61E-11,0.999998093,2.51E-08,6.72E-10,3.99E-10,5.79E-10,1.38E-08,2.04E-10,8.14E-10
Img-2509.jpg,0.857490122,9.76E-05,0.00025976,3.25E-05,0.002307112,0.000289298,3.39E-05,0.029332934,0.000894913,0.000470151,0.000504037,0.005357269,0.004001482,0.00166906,4.39E-05,0.032501195,2.16E-05,0.000554733,0.054205377,2.19E-05,0.000113738,0.002851076,6.93E-05,0.004661384,0.000311717,7.20E-05,5.09E-05,0.000790132,0.000863025,0.000127931
Img-2510.jpg,2.80E-09,1.80E-10,3.09E-09,7.00E-10,3.13E-08,6.31E-09,5.38E-09,2.39E-08,1.19E-07,2.75E-06,3.65E-10,4.31E-09,0.999996185,6.17E-09,1.46E-10,4.41E-07,9.43E-11,1.89E-09,3.89E-08,2.31E-09,1.02E-10,2.66E-10,2.37E-08,9.59E-10,7.28E-09,1.69E-09,1.73E-10,2.53E-09,9.33E-10,9.10E-10
Img-2511.jpg,1.15E-07,7.96E-09,1.32E-07,2.88E-08,9.03E-08,2.14E-05,1.45E-06,0.999448001,2.18E-05,0.00046914,1.24E-06,1.01E-05,5.42E-08,2.15E-06,8.27E-07,1.30E-07,3.62E-08,3.02E-07,9.97E-08,3.89E-06,2.70E-06,8.03E-06,2.27E-08,5.12E-07,3.08E-06,9.55E-07,1.14E-06,1.41E-07,7.10E-07,1.66E-06
Img-2512.jpg,1,9.75E-12,1.08E-12,2.73E-10,2.49E-12,1.63E-10,2.15E-12,2.09E-11,2.18E-11,1.01E-12,5.29E-13,1.12E-11,7.66E-10,2.68E-12,7.54E-13,2.20E-09,3.51E-11,9.91E-12,3.03E-11,2.31E-12,3.37E-12,5.47E-12,1.47E-10,5.13E-13,1.03E-11,3.25E-11,2.21E-11,3.51E-13,3.94E-11,1.40E-11
Img-2513.jpg,2.71E-08,6.94E-10,2.78E-09,1.54E-09,4.25E-09,5.59E-07,6.75E-09,0.999994278,2.04E-07,3.91E-06,1.04E-08,2.22E-09,8.36E-07,1.05E-07,5.66E-09,9.55E-09,3.83E-09,3.09E-09,9.70E-09,7.99E-08,3.31E-09,2.84E-09,9.24E-10,8.28E-09,2.17E-09,7.16E-09,1.14E-08,4.03E-09,1.99E-09,2.99E-07
Img-2514.jpg,1.70E-08,1.72E-08,7.66E-09,3.91E-09,1.10E-07,1.00E-08,4.12E-09,7.38E-09,2.94E-07,1.06E-07,7.08E-10,3.66E-09,0.999998093,8.21E-08,1.54E-09,1.70E-08,1.56E-08,3.55E-09,8.44E-09,1.00E-07,8.94E-10,1.94E-09,1.96E-07,3.94E-09,9.27E-09,1.36E-08,1.27E-08,1.83E-08,4.16E-09,5.37E-09
Img-2515.jpg,6.04E-09,1.47E-09,1.07E-06,3.16E-08,7.48E-08,4.44E-09,4.28E-07,8.63E-07,1.33E-07,1.89E-08,0.999992371,4.62E-09,2.98E-09,7.37E-08,1.68E-06,2.17E-07,5.73E-08,3.00E-07,1.69E-09,1.53E-08,2.40E-06,9.37E-08,4.42E-09,8.01E-08,1.75E-08,3.51E-08,6.52E-08,8.48E-09,2.20E-07,2.63E-07
Img-2516.jpg,6.98E-10,1.07E-08,5.59E-09,1.09E-09,3.70E-09,2.86E-08,0.999973297,4.58E-08,1.81E-09,6.89E-09,1.71E-07,2.88E-08,3.87E-09,5.27E-10,9.39E-09,1.35E-08,1.43E-10,4.04E-09,9.52E-08,9.54E-09,3.38E-09,2.33E-09,2.87E-09,2.77E-10,5.81E-10,2.68E-05,4.80E-09,9.92E-09,4.50E-09,8.19E-09
Img-2517.jpg,3.13E-06,7.12E-08,1.75E-05,2.22E-05,0.000624303,1.08E-06,8.80E-06,1.14E-05,9.05E-06,1.93E-06,0.999090612,7.15E-08,8.79E-07,4.20E-07,2.76E-06,0.000107616,7.65E-08,1.13E-05,1.34E-06,2.12E-07,6.87E-05,2.68E-06,4.20E-07,1.48E-06,9.60E-07,7.34E-07,2.32E-06,5.54E-06,2.24E-06,2.97E-07
Img-2518.jpg,0.005693955,4.89E-06,2.91E-05,2.73E-06,0.007160803,4.66E-07,6.20E-07,8.76E-07,7.52E-07,2.13E-05,4.84E-05,5.49E-06,1.30E-05,5.66E-06,1.92E-06,0.986808836,5.47E-06,4.55E-07,2.33E-05,2.95E-07,4.03E-06,1.49E-05,7.38E-05,2.24E-06,3.74E-07,1.33E-06,1.09E-05,1.59E-06,2.77E-06,5.98E-05
Img-2519.jpg,2.64E-06,1.70E-08,6.39E-08,3.96E-08,4.01E-07,9.75E-07,3.93E-08,7.83E-07,8.80E-08,3.24E-05,5.89E-08,9.37E-08,0.999927521,6.55E-08,6.84E-09,1.55E-05,7.25E-09,3.19E-08,1.64E-05,5.01E-08,2.71E-09,1.30E-08,1.18E-06,5.80E-09,7.08E-07,2.27E-07,3.85E-07,2.27E-08,1.13E-08,2.98E-07
Img-2520.jpg,3.11E-12,4.22E-10,9.36E-06,9.24E-11,3.08E-11,4.29E-12,1.04E-09,1.14E-10,2.75E-11,1.28E-10,6.73E-10,4.45E-09,8.04E-12,4.15E-10,1.50E-09,7.56E-10,3.38E-10,0.999990463,1.77E-11,9.74E-11,1.25E-09,8.68E-09,2.69E-11,6.87E-08,9.69E-11,2.79E-10,3.31E-10,2.19E-09,2.00E-08,1.54E-10
Img-2521.jpg,2.25E-07,5.27E-10,5.08E-09,2.65E-08,5.07E-06,4.21E-09,4.51E-09,3.04E-08,7.12E-09,2.74E-06,1.29E-06,2.71E-10,1.68E-06,8.91E-09,7.31E-09,0.999988556,3.11E-09,3.05E-09,1.19E-06,3.32E-11,7.99E-10,4.28E-10,1.05E-08,1.55E-09,8.29E-10,4.17E-10,2.60E-09,3.02E-10,2.36E-10,1.16E-07
Img-2522.jpg,5.87E-06,1.97E-09,8.05E-08,2.67E-08,1.21E-06,2.72E-10,4.22E-10,5.16E-11,6.53E-11,1.28E-09,1.46E-08,2.40E-09,6.08E-08,9.48E-10,2.25E-09,0.999992371,2.94E-10,6.13E-08,9.71E-09,4.22E-10,3.04E-10,8.85E-10,6.22E-08,8.54E-11,2.53E-09,2.87E-10,1.29E-08,1.29E-09,3.14E-09,1.24E-08
Img-2523.jpg,1.20E-06,2.71E-07,6.65E-09,0.99992466,4.27E-07,9.42E-07,6.47E-07,7.63E-07,8.51E-08,2.22E-08,9.58E-08,2.71E-08,2.05E-09,2.20E-07,3.04E-07,4.68E-09,4.92E-07,6.14E-07,1.48E-08,3.35E-05,1.06E-05,4.30E-08,1.77E-07,2.16E-07,2.17E-06,3.27E-07,1.98E-05,3.77E-07,4.68E-07,2.04E-06
Img-2524.jpg,2.84E-06,0.000341276,9.96E-06,1.72E-06,1.38E-05,5.61E-07,1.39E-07,1.84E-06,4.14E-06,4.84E-05,1.96E-06,7.15E-05,5.97E-06,0.999148726,1.34E-05,1.49E-05,1.12E-06,2.43E-05,3.89E-06,6.84E-06,1.76E-07,7.61E-06,4.65E-06,7.98E-05,5.70E-05,1.14E-05,2.54E-07,0.000107901,1.12E-05,2.35E-06
Img-2525.jpg,4.87E-07,5.26E-08,7.02E-08,1.20E-07,1.54E-06,5.47E-08,1.33E-07,4.08E-08,1.07E-06,2.19E-06,8.99E-08,8.05E-06,9.74E-05,4.67E-07,1.62E-08,4.22E-07,2.08E-08,1.35E-07,2.58E-06,7.04E-08,3.56E-08,2.28E-08,0.999881744,1.19E-06,1.21E-08,2.17E-09,2.63E-08,1.75E-06,3.87E-09,2.90E-08
Img-2526.jpg,3.91E-08,1.25E-07,5.47E-08,3.14E-07,2.25E-07,3.12E-06,3.03E-07,1.67E-05,5.73E-06,0.999964714,1.16E-06,1.88E-08,6.67E-09,9.92E-08,2.15E-07,2.26E-06,2.62E-07,1.61E-07,7.23E-08,6.69E-08,2.30E-07,1.43E-07,1.45E-08,8.17E-09,1.31E-06,1.51E-07,2.17E-07,9.70E-09,5.09E-07,1.86E-06
Img-2527.jpg,4.41E-07,1.81E-06,5.91E-07,2.38E-06,4.29E-08,4.53E-08,7.07E-08,2.00E-07,9.14E-08,2.64E-08,2.45E-08,2.50E-08,1.18E-07,6.74E-08,2.09E-07,7.51E-08,8.58E-05,2.34E-07,1.19E-08,2.84E-07,3.69E-07,6.12E-06,4.40E-08,6.40E-08,3.24E-08,3.69E-08,0.999894142,2.07E-08,6.40E-06,1.71E-07
Img-2528.jpg,2.60E-08,0.999954224,1.87E-08,1.77E-08,1.99E-09,3.39E-05,6.59E-08,1.61E-08,6.02E-09,5.24E-07,4.27E-08,7.61E-08,1.47E-08,3.48E-08,3.50E-07,4.40E-08,4.63E-07,1.06E-09,3.82E-09,1.64E-07,4.78E-08,1.98E-06,6.97E-09,5.02E-10,5.69E-06,2.96E-07,1.13E-06,2.23E-07,1.23E-06,3.71E-08
Img-2529.jpg,9.47E-10,4.85E-09,4.96E-08,3.86E-09,7.03E-08,6.08E-10,3.57E-10,6.77E-11,5.92E-10,9.43E-11,3.47E-08,7.17E-09,5.66E-09,1.33E-07,9.06E-08,1.81E-09,1.39E-09,1.38E-05,1.53E-08,2.20E-10,4.94E-11,4.19E-09,8.41E-09,0.997017562,9.90E-10,3.48E-09,1.02E-08,0.002968577,3.47E-09,1.48E-10
Img-2530.jpg,5.98E-10,7.11E-11,9.04E-12,0.999994278,9.38E-10,2.73E-11,2.22E-11,5.38E-11,1.30E-10,7.91E-11,9.37E-11,8.95E-12,2.54E-11,3.14E-11,4.42E-11,2.44E-10,1.60E-10,1.79E-10,1.73E-11,5.22E-08,2.39E-09,2.51E-11,1.72E-10,1.01E-11,5.19E-06,4.81E-12,1.60E-10,3.75E-11,7.99E-11,2.32E-09
Img-2531.jpg,7.64E-14,5.48E-11,8.22E-13,6.94E-13,7.40E-13,4.41E-11,0.999992371,2.59E-12,1.28E-12,2.37E-12,9.01E-12,1.36E-11,7.67E-12,1.05E-13,1.02E-11,9.58E-13,1.23E-13,7.11E-14,6.88E-12,2.97E-13,1.06E-11,4.44E-13,1.17E-12,7.98E-15,2.84E-12,7.03E-06,1.02E-12,4.41E-13,6.73E-13,3.53E-12
Img-2532.jpg,2.76E-12,1.05E-10,5.75E-12,7.64E-12,4.26E-12,1.44E-12,2.42E-12,6.67E-13,5.55E-11,4.90E-11,7.75E-11,7.48E-11,1.84E-11,1,1.58E-09,5.64E-11,4.50E-12,4.20E-11,5.81E-12,7.61E-12,1.42E-12,7.59E-12,3.33E-11,3.14E-09,1.17E-11,6.73E-10,9.24E-12,2.96E-08,1.11E-11,2.08E-11
Img-2533.jpg,2.10E-06,2.52E-07,1.44E-07,3.75E-07,2.34E-07,0.000206494,1.77E-06,0.03145219,0.000253619,0.923008144,2.89E-06,1.30E-06,5.17E-06,6.42E-06,7.60E-07,1.03E-06,2.59E-07,4.65E-07,2.39E-07,8.64E-05,1.25E-06,1.53E-06,1.39E-06,1.49E-06,0.000102923,3.92E-06,1.04E-06,3.10E-07,9.78E-07,0.044855498
Img-2534.jpg,6.27E-09,2.81E-10,5.07E-09,4.83E-08,7.87E-11,1.66E-10,1.08E-09,3.33E-10,1.47E-10,2.85E-10,3.00E-09,1.09E-09,5.30E-11,1.53E-09,2.21E-09,2.06E-08,2.86E-08,1.37E-09,2.56E-11,1.48E-10,9.16E-08,1.50E-08,3.89E-09,5.91E-10,1.54E-10,4.97E-09,1,3.84E-11,1.26E-08,2.31E-09
Img-2535.jpg,1.80E-08,1.35E-09,4.54E-09,4.31E-10,1.97E-06,2.01E-09,2.26E-09,1.50E-08,1.07E-08,1.45E-09,9.86E-10,3.47E-09,7.88E-07,3.14E-09,4.59E-10,1.89E-08,2.95E-09,1.80E-09,0.999996185,3.32E-09,8.61E-10,1.67E-09,7.63E-08,1.80E-08,2.91E-09,6.64E-09,1.10E-09,2.88E-09,1.38E-10,5.64E-10
